0,1,2,3,4,5,6,7,8,9,10,11
2.773,2.883,0.324,0.315,3.079,2.975,3.101,3.036,1.589,1.569,0.203,0.425
2.773,2.883,0.324,0.315,3.078,2.975,3.101,3.036,1.589,1.569,0.203,0.425
2.773,2.883,0.324,0.317,3.078,2.969,3.101,3.033,1.589,1.571,0.203,0.425
2.773,2.883,0.324,0.317,3.078,2.969,3.097,3.03,1.589,1.571,0.203,0.425
2.773,2.883,0.324,0.317,3.078,2.969,3.097,3.03,1.589,1.571,0.203,0.425
2.773,2.883,0.323,0.317,3.079,2.972,3.097,3.036,1.596,1.561,0.203,0.425
2.773,2.883,0.321,0.317,3.084,2.973,3.094,3.036,1.593,1.562,0.203,0.425
2.773,2.883,0.321,0.317,3.084,2.973,3.094,3.036,1.593,1.562,0.203,0.425
2.773,2.883,0.321,0.317,3.084,2.976,3.094,3.043,1.593,1.559,0.203,0.425
2.773,2.883,0.321,0.317,3.081,2.976,3.101,3.043,1.596,1.559,0.203,0.425
2.773,2.883,0.321,0.316,3.081,2.979,3.097,3.049,1.596,1.556,0.204,0.424
2.773,2.883,0.321,0.316,3.081,2.979,3.097,3.046,1.596,1.556,0.204,0.424
2.773,2.883,0.321,0.316,3.081,2.979,3.093,3.046,1.589,1.562,0.204,0.424
2.773,2.883,0.321,0.316,3.078,2.979,3.1,3.046,1.592,1.562,0.204,0.424
2.773,2.883,0.321,0.316,3.078,2.982,3.1,3.052,1.592,1.559,0.204,0.424
2.773,2.884,0.321,0.316,3.078,2.982,3.1,3.052,1.592,1.559,0.203,0.424
2.773,2.884,0.321,0.315,3.078,2.982,3.1,3.052,1.592,1.559,0.204,0.423
2.773,2.884,0.321,0.315,3.078,2.982,3.1,3.052,1.592,1.559,0.204,0.423
2.773,2.884,0.321,0.315,3.078,2.982,3.096,3.049,1.592,1.559,0.204,0.423
2.773,2.884,0.321,0.315,3.078,2.982,3.096,3.049,1.592,1.559,0.204,0.423
2.764,2.885,0.325,0.314,3.078,2.982,3.096,3.049,1.592,1.559,0.208,0.426
2.764,2.885,0.325,0.314,3.078,2.982,3.096,3.049,1.592,1.559,0.208,0.426
2.764,2.885,0.325,0.314,3.078,2.979,3.096,3.042,1.592,1.562,0.208,0.426
2.764,2.885,0.325,0.314,3.078,2.976,3.096,3.036,1.592,1.565,0.209,0.426
2.759,2.885,0.327,0.314,3.08,2.976,3.096,3.039,1.586,1.572,0.209,0.43
2.759,2.885,0.327,0.314,3.08,2.976,3.096,3.036,1.586,1.572,0.209,0.43
2.759,2.885,0.327,0.314,3.08,2.976,3.096,3.036,1.586,1.572,0.209,0.43
2.759,2.885,0.325,0.314,3.082,2.979,3.096,3.042,1.585,1.569,0.209,0.43
2.759,2.884,0.325,0.315,3.082,2.979,3.096,3.042,1.585,1.569,0.209,0.431
2.759,2.884,0.325,0.315,3.082,2.979,3.093,3.039,1.585,1.569,0.209,0.431
2.759,2.884,0.325,0.318,3.079,2.976,3.095,3.042,1.589,1.569,0.209,0.431
2.759,2.884,0.325,0.318,3.079,2.976,3.095,3.042,1.589,1.569,0.209,0.431
2.759,2.884,0.325,0.318,3.077,2.973,3.098,3.032,1.591,1.572,0.209,0.431
2.759,2.884,0.325,0.318,3.077,2.973,3.098,3.032,1.591,1.572,0.209,0.431
2.759,2.888,0.325,0.319,3.077,2.935,3.102,2.958,1.598,1.603,0.203,0.432
2.768,2.888,0.321,0.32,3.074,2.917,3.105,2.922,1.607,1.614,0.198,0.429
2.768,2.893,0.321,0.32,3.071,2.92,3.112,2.928,1.61,1.611,0.193,0.429
2.768,2.892,0.321,0.321,3.068,2.91,3.114,2.908,1.613,1.621,0.193,0.43
2.768,2.892,0.321,0.321,3.068,2.91,3.114,2.908,1.619,1.614,0.193,0.43
2.768,2.883,0.321,0.326,3.068,2.901,3.118,2.888,1.619,1.624,0.198,0.434
2.768,2.882,0.322,0.327,3.071,2.904,3.115,2.898,1.616,1.621,0.198,0.436
2.763,2.882,0.322,0.327,3.071,2.898,3.119,2.892,1.616,1.627,0.203,0.436
2.763,2.882,0.321,0.327,3.071,2.898,3.119,2.895,1.616,1.627,0.204,0.435
2.763,2.882,0.321,0.327,3.071,2.898,3.119,2.895,1.623,1.62,0.204,0.435
2.763,2.882,0.321,0.327,3.071,2.901,3.119,2.902,1.623,1.617,0.204,0.435
2.763,2.882,0.32,0.327,3.071,2.894,3.119,2.89,1.629,1.617,0.204,0.434
2.763,2.882,0.32,0.327,3.071,2.888,3.119,2.88,1.629,1.624,0.204,0.434
2.763,2.882,0.32,0.327,3.068,2.878,3.126,2.864,1.632,1.634,0.204,0.434
2.763,2.882,0.32,0.327,3.071,2.878,3.119,2.865,1.629,1.633,0.204,0.434
2.763,2.882,0.32,0.327,3.071,2.881,3.116,2.872,1.629,1.63,0.204,0.434
2.764,2.882,0.32,0.327,3.071,2.881,3.116,2.872,1.629,1.63,0.204,0.434
2.764,2.882,0.32,0.327,3.071,2.881,3.119,2.872,1.629,1.63,0.204,0.434
2.763,2.881,0.321,0.329,3.071,2.882,3.119,2.876,1.636,1.623,0.203,0.436
2.763,2.881,0.321,0.329,3.071,2.889,3.119,2.885,1.636,1.616,0.203,0.436
2.763,2.881,0.321,0.329,3.073,2.896,3.117,2.899,1.633,1.608,0.203,0.436
2.763,2.882,0.32,0.327,3.073,2.903,3.12,2.912,1.633,1.602,0.204,0.434
2.763,2.873,0.32,0.332,3.073,2.903,3.12,2.916,1.633,1.602,0.209,0.439
2.763,2.868,0.32,0.334,3.076,2.909,3.114,2.922,1.63,1.598,0.209,0.443
2.763,2.868,0.32,0.334,3.076,2.912,3.114,2.926,1.63,1.595,0.209,0.443
2.763,2.868,0.32,0.334,3.076,2.915,3.114,2.932,1.63,1.592,0.209,0.443
2.763,2.868,0.319,0.334,3.076,2.916,3.114,2.933,1.63,1.592,0.21,0.442
2.763,2.868,0.319,0.334,3.076,2.916,3.114,2.933,1.63,1.592,0.21,0.442
2.763,2.868,0.32,0.334,3.076,2.916,3.114,2.932,1.624,1.598,0.21,0.442
2.763,2.868,0.32,0.334,3.076,2.916,3.114,2.932,1.624,1.598,0.21,0.442
2.763,2.869,0.32,0.334,3.076,2.916,3.114,2.932,1.624,1.598,0.209,0.442
2.763,2.869,0.319,0.333,3.076,2.916,3.114,2.932,1.624,1.598,0.21,0.44
2.764,2.869,0.319,0.333,3.076,2.916,3.114,2.932,1.624,1.598,0.21,0.44
2.764,2.87,0.319,0.332,3.076,2.916,3.114,2.932,1.624,1.598,0.21,0.439
2.768,2.87,0.317,0.332,3.074,2.919,3.114,2.935,1.624,1.595,0.21,0.435
2.768,2.87,0.317,0.332,3.074,2.919,3.114,2.935,1.624,1.595,0.21,0.435
2.768,2.875,0.317,0.329,3.074,2.916,3.114,2.935,1.624,1.595,0.21,0.43
2.768,2.875,0.317,0.329,3.074,2.916,3.114,2.935,1.624,1.595,0.21,0.43
2.768,2.87,0.317,0.329,3.074,2.916,3.114,2.936,1.624,1.595,0.215,0.43
2.768,2.87,0.317,0.329,3.076,2.916,3.107,2.936,1.621,1.595,0.215,0.43
2.768,2.871,0.317,0.328,3.076,2.916,3.107,2.936,1.621,1.595,0.215,0.429
2.763,2.871,0.316,0.328,3.076,2.917,3.111,2.936,1.621,1.594,0.221,0.428
2.759,2.871,0.318,0.328,3.079,2.92,3.111,2.943,1.621,1.591,0.221,0.432
2.759,2.871,0.318,0.328,3.079,2.92,3.111,2.943,1.621,1.591,0.221,0.432
2.759,2.871,0.318,0.328,3.079,2.926,3.107,2.952,1.615,1.592,0.221,0.432
2.759,2.871,0.318,0.328,3.079,2.923,3.103,2.943,1.615,1.595,0.221,0.432
2.759,2.871,0.318,0.328,3.076,2.923,3.11,2.943,1.617,1.595,0.221,0.432
2.759,2.872,0.318,0.327,3.076,2.93,3.11,2.955,1.618,1.588,0.221,0.431
2.759,2.871,0.318,0.328,3.076,2.933,3.106,2.959,1.618,1.585,0.221,0.432
2.759,2.871,0.318,0.328,3.076,2.942,3.106,2.974,1.618,1.576,0.221,0.432
2.759,2.871,0.318,0.328,3.076,2.945,3.102,2.981,1.618,1.572,0.221,0.432
2.759,2.871,0.317,0.328,3.076,2.945,3.106,2.981,1.618,1.572,0.222,0.431
2.759,2.872,0.317,0.327,3.076,2.945,3.106,2.984,1.618,1.572,0.222,0.43
2.759,2.872,0.317,0.327,3.079,2.945,3.103,2.984,1.608,1.579,0.222,0.43
2.759,2.872,0.317,0.327,3.079,2.945,3.103,2.984,1.608,1.579,0.222,0.43
2.759,2.867,0.317,0.327,3.079,2.945,3.103,2.984,1.608,1.579,0.227,0.43
2.759,2.867,0.317,0.327,3.079,2.945,3.103,2.984,1.615,1.572,0.227,0.43
2.769,2.876,0.312,0.323,3.079,2.942,3.103,2.978,1.615,1.575,0.218,0.421
2.769,2.876,0.312,0.323,3.079,2.939,3.103,2.972,1.615,1.579,0.218,0.421
2.769,2.876,0.312,0.323,3.079,2.942,3.107,2.978,1.615,1.576,0.218,0.421
2.769,2.876,0.312,0.323,3.079,2.939,3.107,2.972,1.615,1.579,0.218,0.421
2.769,2.876,0.312,0.323,3.079,2.936,3.107,2.965,1.615,1.582,0.217,0.421
2.768,2.876,0.313,0.323,3.079,2.933,3.107,2.959,1.615,1.585,0.217,0.422
2.768,2.876,0.313,0.323,3.078,2.932,3.107,2.958,1.608,1.592,0.217,0.422
2.768,2.876,0.313,0.323,3.078,2.932,3.107,2.962,1.608,1.592,0.217,0.422
2.768,2.876,0.314,0.323,3.078,2.932,3.107,2.962,1.608,1.592,0.216,0.423
2.768,2.876,0.314,0.323,3.078,2.932,3.107,2.962,1.608,1.592,0.216,0.423
2.768,2.876,0.314,0.323,3.078,2.932,3.111,2.962,1.608,1.592,0.216,0.423
2.768,2.881,0.314,0.322,3.081,2.936,3.105,2.968,1.606,1.589,0.211,0.423
2.768,2.881,0.314,0.322,3.081,2.936,3.105,2.968,1.606,1.588,0.212,0.423
2.768,2.881,0.314,0.322,3.081,2.936,3.105,2.971,1.606,1.588,0.212,0.423
2.768,2.881,0.314,0.322,3.081,2.939,3.105,2.978,1.606,1.585,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.936,3.104,2.971,1.612,1.582,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.936,3.104,2.975,1.612,1.582,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.936,3.108,2.975,1.612,1.582,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.936,3.108,2.975,1.612,1.582,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.933,3.108,2.969,1.612,1.585,0.212,0.423
2.768,2.88,0.314,0.323,3.081,2.933,3.108,2.969,1.612,1.585,0.212,0.423
2.768,2.881,0.314,0.322,3.081,2.93,3.108,2.966,1.612,1.587,0.212,0.423
2.768,2.881,0.314,0.322,3.081,2.93,3.108,2.966,1.612,1.587,0.212,0.423
2.758,2.881,0.318,0.322,3.081,2.927,3.108,2.959,1.612,1.59,0.217,0.427
2.758,2.881,0.319,0.322,3.081,2.927,3.108,2.959,1.612,1.59,0.216,0.428
2.758,2.881,0.318,0.322,3.081,2.925,3.108,2.953,1.612,1.593,0.217,0.427
2.758,2.881,0.318,0.322,3.081,2.925,3.108,2.956,1.612,1.593,0.217,0.427
2.758,2.881,0.318,0.322,3.081,2.922,3.108,2.95,1.612,1.596,0.217,0.427
2.758,2.881,0.318,0.322,3.081,2.922,3.108,2.95,1.612,1.596,0.217,0.427
2.758,2.881,0.318,0.322,3.081,2.922,3.105,2.953,1.612,1.596,0.217,0.427
2.758,2.881,0.318,0.322,3.081,2.922,3.105,2.953,1.612,1.596,0.217,0.427
2.759,2.881,0.317,0.32,3.081,2.924,3.105,2.953,1.612,1.597,0.218,0.426
2.759,2.881,0.317,0.32,3.084,2.924,3.098,2.953,1.615,1.59,0.218,0.426
2.759,2.885,0.317,0.321,3.084,2.924,3.098,2.953,1.615,1.59,0.213,0.427
2.758,2.876,0.319,0.325,3.084,2.924,3.098,2.953,1.615,1.59,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.924,3.098,2.953,1.615,1.59,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.927,3.098,2.96,1.615,1.587,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.927,3.098,2.96,1.615,1.587,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.927,3.102,2.959,1.609,1.594,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.93,3.102,2.966,1.609,1.591,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.93,3.102,2.966,1.609,1.591,0.217,0.433
2.758,2.876,0.319,0.325,3.084,2.93,3.102,2.966,1.609,1.591,0.217,0.433
2.758,2.871,0.319,0.325,3.084,2.93,3.098,2.966,1.609,1.591,0.222,0.433
2.758,2.871,0.319,0.325,3.084,2.93,3.098,2.966,1.609,1.591,0.222,0.433
2.758,2.871,0.321,0.325,3.079,2.93,3.101,2.966,1.612,1.591,0.222,0.433
2.758,2.875,0.321,0.323,3.079,2.927,3.101,2.965,1.612,1.591,0.222,0.428
2.758,2.875,0.321,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.222,0.428
2.758,2.875,0.321,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.222,0.428
2.758,2.875,0.321,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.222,0.428
2.758,2.875,0.32,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.223,0.428
2.758,2.875,0.32,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.223,0.428
2.758,2.875,0.321,0.323,3.079,2.927,3.105,2.965,1.612,1.591,0.222,0.428
2.758,2.88,0.321,0.323,3.079,2.927,3.104,2.965,1.612,1.591,0.217,0.428
2.758,2.88,0.321,0.323,3.079,2.927,3.104,2.965,1.612,1.591,0.217,0.428
2.758,2.88,0.321,0.323,3.079,2.927,3.104,2.965,1.612,1.591,0.217,0.428
2.758,2.88,0.321,0.323,3.082,2.927,3.098,2.965,1.609,1.591,0.217,0.428
2.758,2.88,0.321,0.323,3.082,2.927,3.098,2.965,1.609,1.591,0.217,0.428
2.758,2.88,0.321,0.323,3.082,2.927,3.098,2.965,1.609,1.591,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.927,3.102,2.965,1.609,1.591,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.927,3.102,2.965,1.609,1.591,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.959,1.616,1.587,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.428
2.758,2.88,0.321,0.323,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.428
2.758,2.879,0.321,0.324,3.082,2.924,3.102,2.962,1.616,1.587,0.217,0.429
2.758,2.879,0.321,0.324,3.082,2.924,3.102,2.962,1.616,1.587,0.217,0.429
2.758,2.879,0.321,0.324,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.429
2.758,2.879,0.321,0.324,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.429
2.758,2.879,0.321,0.324,3.082,2.924,3.102,2.962,1.616,1.587,0.218,0.429
2.758,2.88,0.321,0.323,3.085,2.924,3.099,2.962,1.606,1.594,0.218,0.428
2.758,2.88,0.322,0.323,3.085,2.924,3.099,2.962,1.606,1.594,0.216,0.429
2.758,2.88,0.322,0.323,3.085,2.93,3.103,2.975,1.606,1.588,0.215,0.429
2.758,2.88,0.322,0.323,3.082,2.933,3.109,2.978,1.609,1.585,0.215,0.429
2.759,2.88,0.322,0.323,3.082,2.933,3.11,2.978,1.609,1.585,0.215,0.429
2.764,2.885,0.322,0.323,3.082,2.933,3.11,2.978,1.603,1.592,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.933,3.11,2.978,1.603,1.592,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.933,3.11,2.978,1.603,1.592,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.936,3.113,2.984,1.603,1.589,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.936,3.113,2.984,1.609,1.582,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.936,3.113,2.984,1.609,1.582,0.205,0.429
2.764,2.885,0.322,0.323,3.082,2.936,3.113,2.984,1.609,1.582,0.205,0.429
2.764,2.885,0.324,0.323,3.077,2.937,3.116,2.984,1.612,1.581,0.205,0.429
2.765,2.885,0.324,0.323,3.077,2.937,3.116,2.984,1.612,1.581,0.204,0.429
2.765,2.885,0.324,0.323,3.077,2.937,3.116,2.984,1.612,1.581,0.204,0.429
2.765,2.885,0.324,0.32,3.077,2.942,3.116,2.987,1.612,1.579,0.204,0.429
2.765,2.885,0.324,0.32,3.077,2.942,3.116,2.987,1.612,1.579,0.204,0.429
2.764,2.885,0.325,0.32,3.077,2.939,3.116,2.981,1.612,1.582,0.204,0.43
2.755,2.885,0.329,0.32,3.077,2.936,3.116,2.974,1.612,1.585,0.209,0.434
2.755,2.885,0.329,0.32,3.077,2.939,3.116,2.98,1.605,1.589,0.209,0.434
2.755,2.885,0.329,0.32,3.077,2.939,3.116,2.98,1.612,1.582,0.209,0.434
2.755,2.885,0.329,0.32,3.077,2.939,3.116,2.98,1.612,1.582,0.209,0.434
2.755,2.885,0.329,0.32,3.077,2.939,3.116,2.98,1.612,1.582,0.209,0.434
2.759,2.885,0.327,0.32,3.075,2.939,3.112,2.98,1.612,1.582,0.209,0.43
2.759,2.885,0.327,0.32,3.075,2.939,3.112,2.98,1.612,1.583,0.209,0.43
2.759,2.881,0.327,0.322,3.075,2.941,3.112,2.98,1.612,1.583,0.209,0.435
2.759,2.88,0.327,0.323,3.075,2.941,3.112,2.98,1.612,1.583,0.209,0.436
2.76,2.88,0.327,0.323,3.075,2.938,3.112,2.973,1.612,1.586,0.208,0.436
2.76,2.88,0.327,0.323,3.072,2.941,3.119,2.98,1.615,1.583,0.208,0.436
2.76,2.885,0.327,0.323,3.072,2.941,3.119,2.98,1.615,1.583,0.203,0.436
2.76,2.884,0.326,0.324,3.072,2.941,3.119,2.98,1.615,1.583,0.204,0.436
2.759,2.875,0.328,0.328,3.072,2.938,3.119,2.973,1.615,1.586,0.209,0.441
2.759,2.874,0.327,0.329,3.069,2.934,3.122,2.967,1.618,1.589,0.209,0.441
2.759,2.878,0.327,0.327,3.066,2.928,3.129,2.96,1.62,1.592,0.209,0.437
2.759,2.879,0.326,0.327,3.066,2.928,3.129,2.961,1.627,1.586,0.21,0.435
2.759,2.879,0.325,0.327,3.066,2.935,3.125,2.97,1.62,1.586,0.211,0.434
2.759,2.883,0.325,0.325,3.063,2.935,3.132,2.977,1.617,1.589,0.211,0.429
2.759,2.888,0.325,0.322,3.06,2.933,3.138,2.977,1.62,1.589,0.212,0.424
2.759,2.888,0.324,0.322,3.057,2.933,3.138,2.977,1.623,1.589,0.212,0.423
2.758,2.888,0.325,0.323,3.057,2.933,3.139,2.978,1.629,1.582,0.212,0.425
2.758,2.892,0.325,0.321,3.057,2.931,3.135,2.982,1.629,1.582,0.212,0.421
